player_name,GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK
Jewell Loyd,Shot Type Detail,Running Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,20,16,5,7,5,16,1,8,10,5,2,11,10
Jewell Loyd,Shot Type Detail,Running Jump Shot,2,3,0.667,2,2,1.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,6,10,4,3,5,1,1,1,8,10,1,2,1,10
Betnijah Laney-Hamilton,Shot Type Detail,Fadeaway Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,15,13,4,5,4,13,1,6,9,4,1,7,9
Betnijah Laney-Hamilton,Shot Type Detail,Fadeaway Jump Shot,0,2,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,8,13,4,5,4,13,1,6,9,4,1,7,9
Betnijah Laney-Hamilton,Shot Type Detail,Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,15,13,4,5,4,13,1,6,9,4,1,7,9
Betnijah Laney-Hamilton,Shot Type Detail,Floating Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,15,13,4,5,4,13,1,6,9,4,1,7,9
Arike Ogunbowale,Shot Type Detail,Running Jump Shot,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,8,12,1,5,5,1,1,1,8,8,1,3,1,9
Arike Ogunbowale,Shot Type Detail,Running Layup Shot,3,6,0.5,0,0,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,4,6,6,6,6,6,7,1,8,1,5,3,9,1
Arike Ogunbowale,Shot Type Detail,Running Pull-Up Jump Shot,2,8,0.25,2,4,0.5,0.375,0,0.0,0.0,0.0,1.0,0.0,1.0,6,5,11,3,4,2,10,1,8,8,5,1,9,1
Tiffany Mitchell,Shot Type Detail,Turnaround Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,5,1,3,1,5,1,5,1,1,1,5,1
Tiffany Mitchell,Shot Type Detail,Turnaround Fadeaway shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,5,1,3,1,5,1,5,1,1,1,5,1
Tiffany Mitchell,Shot Type Detail,Turnaround Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,5,1,3,1,5,1,5,1,1,1,5,1
Tiffany Mitchell,Shot Type Detail,Turnaround Jump Shot,1,3,0.333,0,0,0.0,0.333,0,1.0,0.0,0.0,0.0,1.0,0.0,1,4,3,1,3,1,3,1,1,1,1,1,1,1
Aari McDonald,Shot Type Detail,Running Pull-Up Jump Shot,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,4,5,1,2,3,1,1,1,2,6,1,2,1,6
Aari McDonald,Shot Type Detail,Step Back Jump shot,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,8,4,3,4,8,1,2,6,3,2,4,6
Aari McDonald,Shot Type Detail,Tip Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,12,8,4,6,4,8,1,2,6,3,2,4,6
Aari McDonald,Shot Type Detail,Turnaround Fadeaway shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,12,8,4,6,4,8,1,2,6,3,2,4,6
Teaira McCowan,Shot Type Detail,Reverse Layup Shot,1,2,0.5,0,0,0.0,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,5,7,7,1,1,1,7,22,1,3,1,1,1,3
Kelsey Mitchell,Shot Type Detail,Running Layup Shot,2,4,0.5,0,0,0.0,0.5,0,1.0,0.0,0.0,0.0,1.0,0.0,5,7,5,5,6,5,7,1,1,4,5,1,1,4
Kelsey Mitchell,Shot Type Detail,Running Pull-Up Jump Shot,0,3,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,8,12,5,5,5,12,1,10,4,5,1,12,4
Kelsey Mitchell,Shot Type Detail,Running Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,16,12,5,6,5,12,1,10,4,5,1,12,4
Cheyenne Parker-Tyus,Shot Type Detail,Turnaround Bank shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,7,10,2,3,2,10,1,9,4,2,1,9,4
Cheyenne Parker-Tyus,Shot Type Detail,Turnaround Fadeaway shot,0,1,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10,7,10,2,3,2,10,25,9,4,2,1,9,4
Kia Nurse,Shot Type Detail,Running Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,12,8,4,5,4,8,1,6,4,4,2,7,4
Kia Nurse,Shot Type Detail,Running Jump Shot,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,8,4,4,4,8,1,6,4,4,2,7,4
Olivia Nelson-Ododa,Shot Type Detail,Running Layup Shot,0,1,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5,4,5,1,1,1,5,24,4,2,1,1,4,2
Olivia Nelson-Ododa,Shot Type Detail,Running Pull-Up Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,5,1,1,1,5,1,4,2,1,1,4,2
Olivia Nelson-Ododa,Shot Type Detail,Step Back Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,5,1,1,1,5,1,4,2,1,1,4,2
Karlie Samuelson,Shot Type Detail,Turnaround Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,9,3,4,3,9,1,6,5,3,2,7,6
Karlie Samuelson,Shot Type Detail,Turnaround Jump Shot,1,2,0.5,0,0,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,4,5,4,3,4,3,5,1,6,1,3,2,7,1
Kelsey Plum,Shot Type Detail,Turnaround Jump Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,11,5,6,5,11,1,7,7,3,3,9,8
DiDi Richards,Shot Type Detail,Turnaround Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,5,1,2,1,5,1,4,2,1,1,4,2
DiDi Richards,Shot Type Detail,Turnaround Jump Shot,1,2,0.5,0,0,0.0,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,3,2,2,1,2,1,2,25,1,2,1,1,1,2
Kayla McBride,Shot Type Detail,Turnaround Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,10,4,4,4,10,1,8,5,4,1,9,5
Kayla McBride,Shot Type Detail,Turnaround Fadeaway shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,10,4,4,4,10,1,8,5,4,1,9,5
Kayla McBride,Shot Type Detail,Turnaround Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,10,4,4,4,10,1,8,5,4,1,9,5
Kate Martin,Shot Type Detail,Turnaround Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,3,3,3,4,1,2,1,3,1,4,1
Ezi Magbegor,Shot Type Detail,Tip Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,16,11,2,3,2,11,1,7,6,2,1,8,6
Natasha Mack,Shot Type Detail,Putback Layup Shot,3,4,0.75,0,0,0.0,0.75,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,2,1,1,1,2,1,5,1,1,1,5,1
Natasha Mack,Shot Type Detail,Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,6,1,1,1,6,1,5,2,1,1,5,2
Natasha Mack,Shot Type Detail,Running Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,6,1,1,1,6,1,5,2,1,1,5,2
Natasha Mack,Shot Type Detail,Running Layup Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,5,6,1,1,1,1,1,1,1,2,1,1,1,2
Marina Mabrey,Shot Type Detail,Step Back Jump shot,5,7,0.714,5,7,0.714,1.071,0,0.0,0.0,0.0,1.0,0.0,1.0,2,3,4,1,3,2,2,1,6,7,4,1,7,1
Marina Mabrey,Shot Type Detail,Tip Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,14,11,6,6,6,11,1,6,7,4,4,7,9
Marina Mabrey,Shot Type Detail,Turnaround Fadeaway shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,9,11,6,6,6,11,1,6,7,4,4,7,9
Marina Mabrey,Shot Type Detail,Turnaround Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,14,11,6,6,6,11,1,6,7,4,4,7,9
Sabrina Ionescu,Shot Type Detail,Fadeaway Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12,5,5,5,12,1,7,7,5,4,10,9
Sabrina Ionescu,Shot Type Detail,Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12,5,5,5,12,1,7,7,5,4,10,9
Sabrina Ionescu,Shot Type Detail,Floating Jump shot,2,4,0.5,0,0,0.0,0.5,0,0.5,0.5,0.0,0.0,0.5,0.5,6,6,3,5,5,5,5,1,4,5,5,4,7,5
Moriah Jefferson,Shot Type Detail,Alley Oop Layup shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,2,3,2,3,1,2,1,2,1,3,1
Moriah Jefferson,Shot Type Detail,Cutting Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,2,3,2,3,1,2,1,2,1,3,1
Jonquel Jones,Shot Type Detail,Cutting Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,17,14,3,4,3,14,1,9,7,3,1,11,7
Jonquel Jones,Shot Type Detail,Cutting Layup Shot,2,3,0.667,0,0,0.0,0.667,1,1.0,0.0,0.0,0.0,1.0,0.0,6,6,9,3,4,3,10,27,1,7,3,1,1,7
Jonquel Jones,Shot Type Detail,Driving Bank Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,17,14,3,4,3,14,1,9,7,3,1,11,7
Jonquel Jones,Shot Type Detail,Driving Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,17,14,3,4,3,14,1,9,7,3,1,11,7
Jonquel Jones,Shot Type Detail,Driving Floating Bank Jump Shot,2,2,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,6,7,1,3,4,3,1,1,1,7,3,1,1,7
Dorka Juhász,Shot Type Detail,Driving Floating Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,5,1,2,1,5,1,5,1,1,1,5,1
Dorka Juhász,Shot Type Detail,Driving Layup Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2,3,1,1,2,1,1,1,1,1,1,1,1,1
Dorka Juhász,Shot Type Detail,Fadeaway Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,5,1,2,1,5,1,5,1,1,1,5,1
Dorka Juhász,Shot Type Detail,Jump Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,5,1,2,1,5,1,5,1,1,1,5,1
Jewell Loyd,Shot Type Detail,Running Layup Shot,2,2,1.0,0,0,0.0,1.0,0,0.5,0.5,0.0,0.0,0.5,0.5,6,12,1,5,7,5,1,1,5,9,5,2,7,9
Jewell Loyd,Shot Type Detail,Running Pull-Up Jump Shot,3,9,0.333,1,5,0.2,0.389,0,0.0,1.0,1.0,0.0,0.333,0.667,3,5,11,4,4,4,11,1,8,1,1,2,8,6
Jewell Loyd,Shot Type Detail,Running Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,20,16,5,7,5,16,1,8,10,5,2,11,10
Jewell Loyd,Shot Type Detail,Step Back Jump shot,2,11,0.182,0,6,0.0,0.182,0,0.0,1.0,0.0,0.0,0.0,1.0,6,4,13,5,3,5,13,1,8,1,5,2,11,1
Betnijah Laney-Hamilton,Shot Type Detail,Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,15,13,4,5,4,13,1,6,9,4,1,7,9
Betnijah Laney-Hamilton,Shot Type Detail,Jump Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,15,13,4,5,4,13,1,6,9,4,1,7,9
Betnijah Laney-Hamilton,Shot Type Detail,Jump Shot,6,19,0.316,5,17,0.294,0.447,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,12,1,1,3,10,1,1,9,1,1,1,9
Arike Ogunbowale,Shot Type Detail,Running Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,16,15,6,6,6,15,1,8,8,5,3,9,9
Arike Ogunbowale,Shot Type Detail,Step Back Jump shot,9,19,0.474,6,12,0.5,0.632,0,0.333,0.667,0.333,0.667,0.333,0.667,2,3,8,1,3,2,6,1,7,6,4,2,8,7
Arike Ogunbowale,Shot Type Detail,Tip Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,16,15,6,6,6,15,1,8,8,5,3,9,9
Arike Ogunbowale,Shot Type Detail,Turnaround Bank Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,16,15,6,6,6,15,1,8,8,5,3,9,9
Arike Ogunbowale,Shot Type Detail,Turnaround Bank shot,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,8,12,1,6,6,6,2,1,8,1,5,3,9,1
Aari McDonald,Shot Type Detail,Turnaround Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,12,8,4,6,4,8,1,2,6,3,2,4,6
Aari McDonald,Shot Type Detail,Turnaround Jump Shot,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,4,5,1,4,6,4,2,1,2,1,3,2,4,1
Teaira McCowan,Shot Type Detail,Running Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,12,10,1,1,1,10,1,9,3,1,1,9,3
Teaira McCowan,Shot Type Detail,Running Layup Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,5,8,1,1,1,1,1,1,1,3,1,1,1,3
Teaira McCowan,Shot Type Detail,Running Pull-Up Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,12,10,1,1,1,10,1,9,3,1,1,9,3
Kelsey Mitchell,Shot Type Detail,Step Back Jump shot,2,8,0.25,1,5,0.2,0.313,0,0.0,1.0,1.0,0.0,0.5,0.5,5,5,11,4,3,4,10,1,10,1,1,1,9,2
Kelsey Mitchell,Shot Type Detail,Tip Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,16,12,5,6,5,12,1,10,4,5,1,12,4
Kelsey Mitchell,Shot Type Detail,Turnaround Bank Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,16,12,5,6,5,12,1,10,4,5,1,12,4
Kelsey Mitchell,Shot Type Detail,Turnaround Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,16,12,5,6,5,12,1,10,4,5,1,12,4
Kelsey Mitchell,Shot Type Detail,Turnaround Fadeaway shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,16,12,5,6,5,12,1,10,4,5,1,12,4
Cheyenne Parker-Tyus,Shot Type Detail,Turnaround Hook Shot,0,3,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,10,2,3,2,10,1,9,4,2,1,9,4
Cheyenne Parker-Tyus,Shot Type Detail,Turnaround Jump Shot,3,4,0.75,0,0,0.0,0.75,0,1.0,0.0,0.0,0.0,1.0,0.0,3,3,6,2,3,2,6,1,1,4,2,1,1,4
Kia Nurse,Shot Type Detail,Running Layup Shot,3,3,1.0,0,0,0.0,1.0,0,0.667,0.333,0.0,0.0,0.667,0.333,3,4,1,4,5,4,1,1,4,3,4,2,5,3
Kia Nurse,Shot Type Detail,Running Pull-Up Jump Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,8,4,5,4,8,1,6,4,4,2,7,4
Olivia Nelson-Ododa,Shot Type Detail,Tip Layup Shot,1,2,0.5,0,0,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,2,3,3,1,1,1,3,1,4,1,1,1,4,1
Olivia Nelson-Ododa,Shot Type Detail,Turnaround Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,5,1,1,1,5,1,4,2,1,1,4,2
Olivia Nelson-Ododa,Shot Type Detail,Turnaround Fadeaway shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,5,1,1,1,5,1,4,2,1,1,4,2
Kayla McBride,Shot Type Detail,Turnaround Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,10,4,4,4,10,1,8,5,4,1,9,5
Ezi Magbegor,Shot Type Detail,Turnaround Bank Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,16,11,2,3,2,11,1,7,6,2,1,8,6
Natasha Mack,Shot Type Detail,Running Pull-Up Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,6,1,1,1,6,1,5,2,1,1,5,2
Natasha Mack,Shot Type Detail,Step Back Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,6,1,1,1,6,1,5,2,1,1,5,2
Natasha Mack,Shot Type Detail,Tip Layup Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,1,1,1,6,1,5,2,1,1,5,2
Natasha Mack,Shot Type Detail,Turnaround Bank Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,6,1,1,1,6,1,5,2,1,1,5,2
Marina Mabrey,Shot Type Detail,Turnaround Jump Shot,5,7,0.714,0,0,0.0,0.714,0,0.6,0.4,0.0,0.0,0.6,0.4,2,3,4,6,6,6,5,1,4,4,4,4,6,5
Haley Jones,Shot Type Detail,Cutting Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,2,2,2,4,1,2,3,2,1,3,3
Haley Jones,Shot Type Detail,Driving Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,2,2,2,4,1,2,3,2,1,3,3
Brionna Jones,Shot Type Detail,Alley Oop Layup shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,17,15,1,2,1,15,1,11,7,1,1,11,7
Brionna Jones,Shot Type Detail,Cutting Finger Roll Layup Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,8,11,1,1,2,1,1,1,1,7,1,1,1,7
Sabrina Ionescu,Shot Type Detail,Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12,5,5,5,12,1,7,7,5,4,10,9
Sabrina Ionescu,Shot Type Detail,Jump Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12,5,5,5,12,1,7,7,5,4,10,9
Sabrina Ionescu,Shot Type Detail,Jump Shot,7,30,0.233,7,28,0.25,0.35,1,0.0,0.0,0.857,0.143,0.857,0.143,3,1,11,1,1,4,10,29,7,7,2,3,4,8
Moriah Jefferson,Shot Type Detail,Cutting Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,2,3,2,3,1,2,1,2,1,3,1
Moriah Jefferson,Shot Type Detail,Driving Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,2,3,2,3,1,2,1,2,1,3,1
Moriah Jefferson,Shot Type Detail,Driving Floating Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,2,3,2,3,1,2,1,2,1,3,1
Moriah Jefferson,Shot Type Detail,Driving Floating Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,2,3,2,3,1,2,1,2,1,3,1
Moriah Jefferson,Shot Type Detail,Driving Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,2,3,2,3,1,2,1,2,1,3,1
Jonquel Jones,Shot Type Detail,Driving Floating Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,17,14,3,4,3,14,1,9,7,3,1,11,7
Jonquel Jones,Shot Type Detail,Driving Hook Shot,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,9,10,1,3,4,3,1,1,9,1,3,1,11,1
Jonquel Jones,Shot Type Detail,Driving Layup Shot,4,5,0.8,0,0,0.0,0.8,0,0.75,0.25,0.0,0.0,0.75,0.25,3,5,7,3,4,3,7,1,6,5,3,1,8,5
Jonquel Jones,Shot Type Detail,Driving Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,17,14,3,4,3,14,1,9,7,3,1,11,7
Jonquel Jones,Shot Type Detail,Fadeaway Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,17,14,3,4,3,14,1,9,7,3,1,11,7
Dorka Juhász,Shot Type Detail,Jump Shot,0,3,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,1,1,1,5,1,5,1,1,1,5,1
Dorka Juhász,Shot Type Detail,Layup Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2,3,1,1,2,1,1,1,1,1,1,1,1,1
Dorka Juhász,Shot Type Detail,Pullup Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,5,1,2,1,5,1,5,1,1,1,5,1
Dorka Juhász,Shot Type Detail,Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,5,1,2,1,5,1,5,1,1,1,5,1
Jewell Loyd,Shot Type Detail,Tip Layup Shot,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,10,16,1,5,7,5,1,1,8,1,5,2,11,1
Jewell Loyd,Shot Type Detail,Turnaround Bank Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,20,16,5,7,5,16,1,8,10,5,2,11,10
Jewell Loyd,Shot Type Detail,Turnaround Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,20,16,5,7,5,16,1,8,10,5,2,11,10
Jewell Loyd,Shot Type Detail,Turnaround Fadeaway shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,10,16,1,5,7,5,1,1,1,10,5,2,1,10
Betnijah Laney-Hamilton,Shot Type Detail,Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,15,13,4,5,4,13,1,6,9,4,1,7,9
Betnijah Laney-Hamilton,Shot Type Detail,Pullup Jump shot,5,13,0.385,0,4,0.0,0.385,0,0.4,0.6,0.0,0.0,0.4,0.6,2,2,10,4,2,4,11,1,5,7,4,1,6,7
Betnijah Laney-Hamilton,Shot Type Detail,Putback Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,15,13,4,5,4,13,1,6,9,4,1,7,9
Betnijah Laney-Hamilton,Shot Type Detail,Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,15,13,4,5,4,13,1,6,9,4,1,7,9
Arike Ogunbowale,Shot Type Detail,Turnaround Fadeaway shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,16,15,6,6,6,15,1,8,8,5,3,9,9
Arike Ogunbowale,Shot Type Detail,Turnaround Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,16,15,6,6,6,15,1,8,8,5,3,9,9
Arike Ogunbowale,Shot Type Detail,Turnaround Jump Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,8,12,1,6,6,6,2,1,1,8,5,3,1,9
Teaira McCowan,Shot Type Detail,Running Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,12,10,1,1,1,10,1,9,3,1,1,9,3
Teaira McCowan,Shot Type Detail,Step Back Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,12,10,1,1,1,10,1,9,3,1,1,9,3
